WAVELENGTH,FLUX,STATERROR,SYSERROR,FWHM,DATAQUAL,TOTEXP,WAVELENGTH [um]
255291.9179421,2.7254179e-15,0.0,2.7254178e-17,510.58383,1,0.0,25.529191794210004
255547.84838759998,2.7143099e-15,0.0,2.7143098e-17,511.0957,1,0.0,25.554784838760003
255804.03540380002,2.7032019e-15,0.0,2.7032018e-17,511.60806,1,0.0,25.580403540380008
256060.4792477,2.6928874e-15,0.0,2.6928873e-17,512.121,1,0.0,25.606047924770003
256317.1801769,2.6817794e-15,0.0,2.6817793e-17,512.63434,1,0.0,25.631718017690005
256574.1384491,2.6706714e-15,0.0,2.6706712e-17,513.14825,1,0.0,25.657413844910003
256831.3543223,2.6603568e-15,0.0,2.6603568e-17,513.6627,1,0.0,25.683135432230007
257088.82805460002,2.6500423e-15,0.0,2.6500422e-17,514.1777,1,0.0,25.708882805460007
257346.5599047,2.6389343e-15,0.0,2.6389343e-17,514.6931,1,0.0,25.734655990470003
257604.5501313,2.6286198e-15,0.0,2.6286197e-17,515.2091,1,0.0,25.760455013130006
257862.79899329998,2.617512e-15,0.0,2.617512e-17,515.7256,1,0.0,25.78627989933
258121.3067502,2.6071973e-15,0.0,2.6071972e-17,516.2426,1,0.0,25.812130675020004
258380.0736613,2.5968827e-15,0.0,2.5968827e-17,516.76013,1,0.0,25.838007366130004
258639.09998660002,2.5865682e-15,0.0,2.5865681e-17,517.2782,1,0.0,25.863909998660006
258898.3859861,2.5762537e-15,0.0,2.5762535e-17,517.79675,1,0.0,25.889838598610005
259157.9319201,2.5659391e-15,0.0,2.565939e-17,518.31586,1,0.0,25.915793192010007
259417.73804929998,2.5548314e-15,0.0,2.5548314e-17,518.83545,1,0.0,25.94177380493
259677.8046343,2.5445168e-15,0.0,2.5445168e-17,519.3556,1,0.0,25.967780463430007
259938.1319364,2.534202e-15,0.0,2.534202e-17,519.8763,1,0.0,25.993813193640005
260198.720217,2.5230943e-15,0.0,2.5230943e-17,520.39746,1,0.0,26.019872021700003
260459.5697376,2.5127798e-15,0.0,2.5127797e-17,520.9191,1,0.0,26.045956973760003
260720.68076010002,2.5008783e-15,0.0,2.5008782e-17,521.44135,1,0.0,26.072068076010005
260982.05354680002,2.4889769e-15,0.0,2.4889769e-17,521.9641,1,0.0,26.098205354680008
261243.68836000003,2.4754887e-15,0.0,2.4754887e-17,522.48737,1,0.0,26.12436883600001
261505.5854623,2.4604137e-15,0.0,2.4604137e-17,523.01117,1,0.0,26.150558546230005
261767.7451169,2.4493057e-15,0.0,2.4493056e-17,523.53546,1,0.0,26.176774511690006
262030.1675868,2.4437517e-15,0.0,2.4437516e-17,524.06036,1,0.0,26.203016758680004
262292.8531355,2.4389911e-15,0.0,2.438991e-17,524.5857,1,0.0,26.229285313550005
262555.8020268,2.4318502e-15,0.0,2.4318501e-17,525.11163,1,0.0,26.255580202680004
262819.0145246,2.4231226e-15,0.0,2.4231225e-17,525.638,1,0.0,26.281901452460005
263082.4908933,2.4143948e-15,0.0,2.4143948e-17,526.165,1,0.0,26.308249089330005
263346.2313974,2.4056672e-15,0.0,2.405667e-17,526.69244,1,0.0,26.334623139740007
263610.2363016,2.396146e-15,0.0,2.396146e-17,527.22046,1,0.0,26.361023630160005
263874.5058711,2.386625e-15,0.0,2.386625e-17,527.749,1,0.0,26.387450587110006
264139.0403711,2.377104e-15,0.0,2.3771038e-17,528.2781,1,0.0,26.413904037110004
264403.8400672,2.3675827e-15,0.0,2.3675827e-17,528.8077,1,0.0,26.440384006720006
264668.9052254,2.3580616e-15,0.0,2.3580615e-17,529.3378,1,0.0,26.466890522540005
264934.2361117,2.349334e-15,0.0,2.3493339e-17,529.86847,1,0.0,26.493423611170005
265199.83299250004,2.339813e-15,0.0,2.3398129e-17,530.39966,1,0.0,26.519983299250008
265465.6961345,2.3302918e-15,0.0,2.3302917e-17,530.9314,1,0.0,26.546569613450004
265731.8258046,2.3199773e-15,0.0,2.3199773e-17,531.4636,1,0.0,26.573182580460006
265998.22227,2.310456e-15,0.0,2.3104559e-17,531.99646,1,0.0,26.599822227000008
266264.88579810003,2.300935e-15,0.0,2.3009349e-17,532.5298,1,0.0,26.626488579810008
266531.8166568,2.2906204e-15,0.0,2.2906203e-17,533.06366,1,0.0,26.653181665680005
266799.015114,2.2810993e-15,0.0,2.2810993e-17,533.598,1,0.0,26.679901511400004
267066.4814379,2.2723717e-15,0.0,2.2723717e-17,534.13293,1,0.0,26.706648143790005
267334.2158971,2.2644373e-15,0.0,2.2644372e-17,534.66846,1,0.0,26.733421589710005
267602.2187605,2.2557097e-15,0.0,2.2557096e-17,535.20447,1,0.0,26.760221876050007
267870.490297,2.2469821e-15,0.0,2.246982e-17,535.74097,1,0.0,26.787049029700004
268139.030776,2.2382543e-15,0.0,2.2382543e-17,536.2781,1,0.0,26.813903077600006
268407.84046720003,2.2295267e-15,0.0,2.2295265e-17,536.8157,1,0.0,26.840784046720007
268676.9196405,2.220799e-15,0.0,2.220799e-17,537.3538,1,0.0,26.867691964050003
268946.2685659,2.2120712e-15,0.0,2.2120712e-17,537.8925,1,0.0,26.894626856590005
269215.8875139,2.2033436e-15,0.0,2.2033435e-17,538.43176,1,0.0,26.921588751390004
269485.7767552,2.194616e-15,0.0,2.1946159e-17,538.97156,1,0.0,26.948577675520006
269755.9365608,2.1858882e-15,0.0,2.1858881e-17,539.5119,1,0.0,26.975593656080004
270026.367202,2.1771605e-15,0.0,2.1771605e-17,540.05273,1,0.0,27.002636720200005
270297.0689501,2.168433e-15,0.0,2.1684328e-17,540.5941,1,0.0,27.029706895010005
270568.0420771,2.159705e-15,0.0,2.159705e-17,541.1361,1,0.0,27.056804207710005
270839.286855,2.1509775e-15,0.0,2.1509775e-17,541.6786,1,0.0,27.083928685500005
271110.8035561,2.1422499e-15,0.0,2.1422499e-17,542.2216,1,0.0,27.111080355610007
271382.5924529,2.133522e-15,0.0,2.133522e-17,542.7652,1,0.0,27.13825924529001
271654.6538185,2.1255879e-15,0.0,2.1255878e-17,543.3093,1,0.0,27.165465381850005
271926.9879259,2.1168603e-15,0.0,2.1168602e-17,543.854,1,0.0,27.19269879259
272199.5950486,2.1081324e-15,0.0,2.1081323e-17,544.3992,1,0.0,27.219959504860004
272472.4754602,2.1001983e-15,0.0,2.1001982e-17,544.94495,1,0.0,27.247247546020002
272745.6294347,2.0914705e-15,0.0,2.0914704e-17,545.4913,1,0.0,27.274562943470006
273019.0572464,2.0835363e-15,0.0,2.0835363e-17,546.0381,1,0.0,27.301905724640005
273292.7591699,2.0748087e-15,0.0,2.0748087e-17,546.5855,1,0.0,27.329275916990003
273566.73547980003,2.0668743e-15,0.0,2.0668742e-17,547.1335,1,0.0,27.35667354798001
273840.98645130004,2.0581467e-15,0.0,2.0581466e-17,547.68195,1,0.0,27.38409864513001
274115.5123597,2.0502123e-15,0.0,2.0502123e-17,548.231,1,0.0,27.411551235970006
274390.3134807,2.0422782e-15,0.0,2.0422782e-17,548.78064,1,0.0,27.439031348070007
274665.3900901,2.0335506e-15,0.0,2.0335506e-17,549.3308,1,0.0,27.466539009010006
274940.7424641,2.0256162e-15,0.0,2.0256161e-17,549.8815,1,0.0,27.494074246410005
275216.3708792,2.017682e-15,0.0,2.017682e-17,550.43274,1,0.0,27.521637087920006
275492.27561209997,2.0089542e-15,0.0,2.0089542e-17,550.98456,1,0.0,27.549227561210003
275768.4569398,2.00102e-15,0.0,2.00102e-17,551.5369,1,0.0,27.576845693980005
276044.9151396,1.9930857e-15,0.0,1.9930856e-17,552.08984,1,0.0,27.604491513960003
276321.6504891,1.984358e-15,0.0,1.984358e-17,552.6433,1,0.0,27.632165048910007
276598.6632661,1.976424e-15,0.0,1.9764238e-17,553.1973,1,0.0,27.659866326610004
276875.9537488,1.9669026e-15,0.0,1.9669025e-17,553.7519,1,0.0,27.687595374880004
277153.5222155,1.956588e-15,0.0,1.956588e-17,554.30707,1,0.0,27.715352221550006
277431.3689448,1.9391329e-15,0.0,1.9391329e-17,554.86273,1,0.0,27.743136894480003
277709.4942159,1.904222e-15,0.0,1.9042219e-17,555.419,1,0.0,27.770949421590007
277987.8983078,1.8645508e-15,0.0,1.8645506e-17,555.97577,1,0.0,27.798789830780006
278266.58150020003,1.8756587e-15,0.0,1.8756587e-17,556.53314,1,0.0,27.82665815002001
278545.5440728,1.9026353e-15,0.0,1.9026352e-17,557.09106,1,0.0,27.85455440728001
278824.7863058,1.9081893e-15,0.0,1.9081892e-17,557.6496,1,0.0,27.882478630580007
279104.3084793,1.904222e-15,0.0,1.9042219e-17,558.2086,1,0.0,27.910430847930005
279384.1108742,1.8978747e-15,0.0,1.8978746e-17,558.76825,1,0.0,27.938411087420008
279664.19377139997,1.8915273e-15,0.0,1.8915271e-17,559.32837,1,0.0,27.966419377140003
279944.5574519,1.8843864e-15,0.0,1.8843863e-17,559.8891,1,0.0,27.994455745190002
280225.2021974,1.8764522e-15,0.0,1.8764521e-17,560.4504,1,0.0,28.022520219740002
280506.1282895,1.8693113e-15,0.0,1.8693112e-17,561.01227,1,0.0,28.05061282895001
280787.3360104,1.8621706e-15,0.0,1.8621705e-17,561.57465,1,0.0,28.078733601040003
281068.8256423,1.8542362e-15,0.0,1.8542362e-17,562.13763,1,0.0,28.106882564230006
281350.597468,1.8470953e-15,0.0,1.8470953e-17,562.7012,1,0.0,28.135059746800007
281632.6517702,1.8399546e-15,0.0,1.8399546e-17,563.2653,1,0.0,28.163265177020005
281914.9888322,1.8320202e-15,0.0,1.8320203e-17,563.82996,1,0.0,28.191498883220007
282197.6089374,1.8248795e-15,0.0,1.8248795e-17,564.3952,1,0.0,28.219760893740006
282480.5123696,1.8177386e-15,0.0,1.8177387e-17,564.961,1,0.0,28.248051236960006
282763.6994128,1.8105977e-15,0.0,1.8105976e-17,565.5274,1,0.0,28.276369941280006
283047.1703514,1.8026636e-15,0.0,1.8026635e-17,566.09436,1,0.0,28.304717035140005
283330.9254699,1.7955227e-15,0.0,1.7955226e-17,566.66187,1,0.0,28.333092546990006
283614.9650533,1.788382e-15,0.0,1.7883819e-17,567.2299,1,0.0,28.361496505330006
283899.2893866,1.781241e-15,0.0,1.781241e-17,567.7986,1,0.0,28.389928938660006
284183.89875550003,1.7741002e-15,0.0,1.7741003e-17,568.3678,1,0.0,28.41838987555001
284468.7934455,1.7669594e-15,0.0,1.7669594e-17,568.93756,1,0.0,28.44687934455001
284753.9737429,1.7598185e-15,0.0,1.7598185e-17,569.50793,1,0.0,28.475397374290004
285039.43993379996,1.7526777e-15,0.0,1.7526776e-17,570.07886,1,0.0,28.503943993380002
285325.19230490003,1.7455369e-15,0.0,1.7455369e-17,570.6504,1,0.0,28.53251923049001
285611.231143,1.7383961e-15,0.0,1.738396e-17,571.2225,1,0.0,28.561123114300006
285897.5567355,1.7320487e-15,0.0,1.7320485e-17,571.7951,1,0.0,28.589755673550005
286184.1693697,1.7249078e-15,0.0,1.7249078e-17,572.36835,1,0.0,28.618416936970007
286471.0693334,1.7169736e-15,0.0,1.7169735e-17,572.94214,1,0.0,28.647106933340005
286758.2569146,1.7098328e-15,0.0,1.7098328e-17,573.51654,1,0.0,28.675825691460002
287045.7324017,1.7018985e-15,0.0,1.7018985e-17,574.0915,1,0.0,28.704573240170003
287333.4960834,1.6923773e-15,0.0,1.6923773e-17,574.667,1,0.0,28.733349608340003
287621.5482484,1.680476e-15,0.0,1.680476e-17,575.2431,1,0.0,28.762154824840003
287909.8891861,1.6622272e-15,0.0,1.6622272e-17,575.81976,1,0.0,28.790988918610005
288198.519186,1.6400112e-15,0.0,1.6400111e-17,576.39703,1,0.0,28.819851918600005
288487.4385377,1.6368376e-15,0.0,1.6368376e-17,576.97485,1,0.0,28.848743853770003
288776.6475314,1.6447718e-15,0.0,1.6447717e-17,577.5533,1,0.0,28.877664753140007
289066.1464575,1.6471521e-15,0.0,1.647152e-17,578.13226,1,0.0,28.906614645750004
289355.9356066,1.6431849e-15,0.0,1.6431849e-17,578.71185,1,0.0,28.935593560660006
289646.0152696,1.637631e-15,0.0,1.6376308e-17,579.29205,1,0.0,28.964601526960003
289936.38573780004,1.6328704e-15,0.0,1.6328704e-17,579.87274,1,0.0,28.99363857378001
290227.0473028,1.6273164e-15,0.0,1.6273164e-17,580.4541,1,0.0,29.022704730280005
290518.00025640003,1.6225559e-15,0.0,1.6225558e-17,581.036,1,0.0,29.05180002564001
290809.2448906,1.6162084e-15,0.0,1.6162083e-17,581.61847,1,0.0,29.080924489060003
291100.78149789997,1.6106545e-15,0.0,1.6106545e-17,582.20154,1,0.0,29.110078149790002
291392.6103709,1.6043071e-15,0.0,1.604307e-17,582.7852,1,0.0,29.13926103709001
291684.73180280003,1.5979596e-15,0.0,1.5979596e-17,583.36945,1,0.0,29.168473180280007
291977.14608679997,1.5924057e-15,0.0,1.5924057e-17,583.9543,1,0.0,29.197714608680002
292269.8535164,1.5860583e-15,0.0,1.5860583e-17,584.53973,1,0.0,29.226985351640003
292562.8543855,1.5797108e-15,0.0,1.5797108e-17,585.12573,1,0.0,29.25628543855001
292856.1489884,1.5733635e-15,0.0,1.5733634e-17,585.7123,1,0.0,29.285614898840006
293149.7376194,1.567016e-15,0.0,1.5670159e-17,586.2995,1,0.0,29.314973761940006
293443.6205734,1.5606687e-15,0.0,1.5606686e-17,586.88727,1,0.0,29.344362057340003
293737.7981454,1.5543212e-15,0.0,1.5543212e-17,587.4756,1,0.0,29.373779814540008
294032.2706308,1.5479739e-15,0.0,1.5479739e-17,588.0645,1,0.0,29.403227063080003
294327.0383251,1.5424199e-15,0.0,1.5424199e-17,588.65405,1,0.0,29.432703832510004
294622.1015244,1.5360724e-15,0.0,1.5360724e-17,589.2442,1,0.0,29.462210152440004
294917.460525,1.5297251e-15,0.0,1.5297251e-17,589.8349,1,0.0,29.491746052500005
295213.11562319996,1.5233776e-15,0.0,1.5233777e-17,590.4262,1,0.0,29.52131156232
295509.0671161,1.5170303e-15,0.0,1.5170302e-17,591.0181,1,0.0,29.550906711610004
295805.3153006,1.5106828e-15,0.0,1.5106828e-17,591.61066,1,0.0,29.580531530060007
296101.8604743,1.5051288e-15,0.0,1.5051287e-17,592.20374,1,0.0,29.610186047430005
296398.7029349,1.4987815e-15,0.0,1.4987815e-17,592.7974,1,0.0,29.639870293490006
296695.8429804,1.492434e-15,0.0,1.492434e-17,593.39166,1,0.0,29.669584298040007
296993.2809092,1.4852932e-15,0.0,1.4852931e-17,593.9866,1,0.0,29.69932809092001
297291.01701979997,1.4781523e-15,0.0,1.4781522e-17,594.58203,1,0.0,29.729101701980003
297589.05161120003,1.4678378e-15,0.0,1.4678378e-17,595.1781,1,0.0,29.75890516112001
297887.3849827,1.4511759e-15,0.0,1.4511759e-17,595.7748,1,0.0,29.788738498270003
298186.0174337,1.4241994e-15,0.0,1.4241994e-17,596.372,1,0.0,29.818601743370003
298484.949264,1.4115046e-15,0.0,1.4115046e-17,596.9699,1,0.0,29.848494926400004
298784.1807739,1.4249929e-15,0.0,1.4249928e-17,597.56836,1,0.0,29.878418077390005
299083.71226369997,1.4337206e-15,0.0,1.4337206e-17,598.1674,1,0.0,29.90837122637
299383.54403419996,1.4305469e-15,0.0,1.4305468e-17,598.7671,1,0.0,29.938354403420004
299683.6763864,1.4210257e-15,0.0,1.4210257e-17,599.3674,1,0.0,29.968367638640007
299984.1096217,1.4099178e-15,0.0,1.4099178e-17,599.9682,1,0.0,29.998410962170006
300284.8440416,1.4051571e-15,0.0,1.4051572e-17,600.5697,1,0.0,30.028484404160007
300585.8799481,1.4067441e-15,0.0,1.406744e-17,601.17175,1,0.0,30.058587994810008
300887.2176434,1.4059506e-15,0.0,1.4059506e-17,601.7744,1,0.0,30.088721764340008
301188.8574301,1.4027769e-15,0.0,1.4027769e-17,602.3777,1,0.0,30.118885743010004
301490.7996111,1.3980163e-15,0.0,1.3980163e-17,602.9816,1,0.0,30.149079961110004
301793.0444895,1.3932558e-15,0.0,1.3932557e-17,603.58606,1,0.0,30.179304448950006
302095.5923687,1.3884953e-15,0.0,1.3884953e-17,604.19116,1,0.0,30.209559236870007
302398.4435525,1.3829413e-15,0.0,1.3829413e-17,604.7969,1,0.0,30.239844355250003
302701.598345,1.3781807e-15,0.0,1.3781807e-17,605.4032,1,0.0,30.270159834500006
303005.0570505,1.3726267e-15,0.0,1.3726267e-17,606.01013,1,0.0,30.300505705050007
303308.8199737,1.3670727e-15,0.0,1.3670727e-17,606.6176,1,0.0,30.330881997370003
303612.88741960004,1.3615187e-15,0.0,1.3615187e-17,607.22577,1,0.0,30.36128874196001
303917.2596935,1.3559648e-15,0.0,1.35596475e-17,607.83453,1,0.0,30.391725969350006
304221.9371009,1.3512042e-15,0.0,1.3512042e-17,608.44385,1,0.0,30.422193710090003
304526.9199478,1.3456502e-15,0.0,1.3456501e-17,609.05383,1,0.0,30.452691994780004
304832.2085403,1.3400962e-15,0.0,1.3400962e-17,609.6644,1,0.0,30.48322085403001
305137.803185,1.3345423e-15,0.0,1.3345423e-17,610.27563,1,0.0,30.513780318500007
305443.7041888,1.3297817e-15,0.0,1.3297817e-17,610.8874,1,0.0,30.544370418880007
305749.9118586,1.3242278e-15,0.0,1.3242277e-17,611.4998,1,0.0,30.574991185860004
306056.42650189996,1.3186738e-15,0.0,1.3186738e-17,612.11285,1,0.0,30.605642650190003
306363.2484266,1.3139133e-15,0.0,1.3139132e-17,612.7265,1,0.0,30.636324842660006
306670.37794060004,1.3083593e-15,0.0,1.3083593e-17,613.34076,1,0.0,30.66703779406001
306977.8153523,1.3028053e-15,0.0,1.30280525e-17,613.9556,1,0.0,30.697781535230007
307285.5609703,1.2980447e-15,0.0,1.2980447e-17,614.5711,1,0.0,30.728556097030005
307593.61510369997,1.2924908e-15,0.0,1.2924907e-17,615.18726,1,0.0,30.759361510370002
307901.9780617,1.2877302e-15,0.0,1.2877302e-17,615.80396,1,0.0,30.790197806170006
308210.650154,1.2821762e-15,0.0,1.2821762e-17,616.4213,1,0.0,30.821065015400002
308519.6316903,1.2774157e-15,0.0,1.2774157e-17,617.03925,1,0.0,30.851963169030007
308828.9229811,1.2718617e-15,0.0,1.2718617e-17,617.65784,1,0.0,30.882892298110004
309138.5243367,1.267101e-15,0.0,1.267101e-17,618.27704,1,0.0,30.913852433670005
309448.43606800004,1.2623405e-15,0.0,1.2623405e-17,618.89685,1,0.0,30.94484360680001
309758.65848620003,1.2567865e-15,0.0,1.2567865e-17,619.51733,1,0.0,30.97586584862001
310069.1919027,1.252026e-15,0.0,1.25202595e-17,620.13837,1,0.0,31.006919190270004
310380.0366294,1.2472654e-15,0.0,1.2472654e-17,620.7601,1,0.0,31.038003662940003
310691.19297820004,1.2417114e-15,0.0,1.2417114e-17,621.3824,1,0.0,31.06911929782001
311002.66126170004,1.2369509e-15,0.0,1.2369508e-17,622.0053,1,0.0,31.10026612617001
311314.4417924,1.2321904e-15,0.0,1.2321903e-17,622.6289,1,0.0,31.131444179240003
311626.53488349996,1.2274298e-15,0.0,1.2274298e-17,623.25305,1,0.0,31.162653488350003
311938.9408484,1.2218758e-15,0.0,1.2218758e-17,623.87787,1,0.0,31.193894084840007
312251.66000050004,1.2171153e-15,0.0,1.2171153e-17,624.5033,1,0.0,31.22516600005001
312564.692654,1.2123548e-15,0.0,1.2123547e-17,625.1294,1,0.0,31.256469265400007
312878.039123,1.2075941e-15,0.0,1.2075941e-17,625.7561,1,0.0,31.287803912300006
313191.6997223,1.2028336e-15,0.0,1.2028335e-17,626.3834,1,0.0,31.319169972230004
313505.6747667,1.198073e-15,0.0,1.198073e-17,627.01135,1,0.0,31.350567476670008
313819.9645714,1.1933125e-15,0.0,1.1933125e-17,627.63995,1,0.0,31.38199645714001
314134.56945199997,1.188552e-15,0.0,1.1885519e-17,628.26917,1,0.0,31.413456945200004
314449.4897244,1.1837913e-15,0.0,1.1837913e-17,628.899,1,0.0,31.444948972440006
314764.7257047,1.1790308e-15,0.0,1.1790307e-17,629.5295,1,0.0,31.476472570470005
315080.2777095,1.1742703e-15,0.0,1.1742702e-17,630.1606,1,0.0,31.508027770950005
315396.1460555,1.1695097e-15,0.0,1.1695097e-17,630.7923,1,0.0,31.539614605550007
315712.3310599,1.1647492e-15,0.0,1.1647491e-17,631.4247,1,0.0,31.571233105990004
316028.8330401,1.1599886e-15,0.0,1.1599886e-17,632.0577,1,0.0,31.602883304010007
316345.652314,1.155228e-15,0.0,1.15522795e-17,632.6913,1,0.0,31.634565231400007
316662.7891995,1.1504675e-15,0.0,1.15046745e-17,633.32556,1,0.0,31.666278919950006
316980.2440151,1.1457069e-15,0.0,1.14570686e-17,633.9605,1,0.0,31.698024401510008
317298.0170796,1.1417399e-15,0.0,1.1417398e-17,634.596,1,0.0,31.729801707960007
317616.1087119,1.1369792e-15,0.0,1.1369792e-17,635.23224,1,0.0,31.76161087119001
317934.5192315,1.1322187e-15,0.0,1.1322186e-17,635.869,1,0.0,31.793451923150005
318253.2489579,1.1274581e-15,0.0,1.1274581e-17,636.5065,1,0.0,31.825324895790004
318572.2982113,1.1234911e-15,0.0,1.123491e-17,637.1446,1,0.0,31.857229821130005
318891.667312,1.1187304e-15,0.0,1.11873035e-17,637.7833,1,0.0,31.889166731200007
319211.3565805,1.1139699e-15,0.0,1.1139698e-17,638.4227,1,0.0,31.92113565805001
319531.3663379,1.1092093e-15,0.0,1.1092093e-17,639.06274,1,0.0,31.953136633790006
319851.6969055,1.1044488e-15,0.0,1.10444874e-17,639.70337,1,0.0,31.98516969055001
320172.3486048,1.0996883e-15,0.0,1.0996882e-17,640.3447,1,0.0,32.01723486048001
320493.3217578,1.0949277e-15,0.0,1.0949277e-17,640.98663,1,0.0,32.04933217578001
320814.61668680003,1.0901671e-15,0.0,1.09016705e-17,641.6292,1,0.0,32.08146166868001
321136.2337143,1.0846132e-15,0.0,1.0846132e-17,642.27246,1,0.0,32.11362337143
321458.17316330003,1.0790592e-15,0.0,1.0790592e-17,642.9163,1,0.0,32.14581731633001
321780.435357,1.0735052e-15,0.0,1.07350516e-17,643.56085,1,0.0,32.178043535700006
322103.0206188,1.0679512e-15,0.0,1.0679512e-17,644.20605,1,0.0,32.21030206188001
322425.9292728,1.0655709e-15,0.0,1.0655709e-17,644.85187,1,0.0,32.24259292728001
322749.16164310003,1.0623972e-15,0.0,1.0623972e-17,645.49835,1,0.0,32.27491616431001
323072.7180542,1.0600169e-15,0.0,1.0600169e-17,646.14545,1,0.0,32.30727180542001
323396.59883100004,1.0560499e-15,0.0,1.0560498e-17,646.7932,1,0.0,32.33965988310001
323720.8042986,1.0528761e-15,0.0,1.0528761e-17,647.4416,1,0.0,32.372080429860006
324045.3347826,1.048909e-15,0.0,1.0489089e-17,648.0907,1,0.0,32.40453347826001
324370.1906088,1.0449419e-15,0.0,1.0449419e-17,648.74036,1,0.0,32.437019060880004
324695.3721033,1.0401813e-15,0.0,1.0401813e-17,649.39075,1,0.0,32.46953721033
325020.8795927,1.0362142e-15,0.0,1.0362141e-17,650.04175,1,0.0,32.50208795927001
325346.71340370004,1.0322471e-15,0.0,1.032247e-17,650.6934,1,0.0,32.53467134037001
325672.87386349996,1.0282799e-15,0.0,1.0282799e-17,651.34576,1,0.0,32.56728738635
325999.3612995,1.0243128e-15,0.0,1.0243128e-17,651.9987,1,0.0,32.59993612995
326326.1760396,1.0203456e-15,0.0,1.0203456e-17,652.65234,1,0.0,32.63261760396001
326653.31841179996,1.0163786e-15,0.0,1.0163785e-17,653.30664,1,0.0,32.665331841180006
326980.7887446,1.0124114e-15,0.0,1.0124113e-17,653.96155,1,0.0,32.69807887446001
327308.5873668,1.0076508e-15,0.0,1.0076508e-17,654.6172,1,0.0,32.730858736680005
327636.7146075,1.0036837e-15,0.0,1.00368375e-17,655.27344,1,0.0,32.763671460750004
327965.17079619993,9.997166e-16,0.0,9.997165e-18,655.93036,1,0.0,32.79651707962
328293.9562625,9.957495e-16,0.0,9.957494e-18,656.5879,1,0.0,32.82939562625001
328623.0713367,9.917823e-16,0.0,9.917823e-18,657.24615,1,0.0,32.86230713367001
328952.5163491,9.878152e-16,0.0,9.878152e-18,657.905,1,0.0,32.895251634910004
329282.2916306,9.83848e-16,0.0,9.8384804e-18,658.5646,1,0.0,32.92822916306
329612.3975121,9.79881e-16,0.0,9.79881e-18,659.2248,1,0.0,32.96123975121001
329942.8343252,9.759138e-16,0.0,9.759137e-18,659.8857,1,0.0,32.99428343252001
330273.6024016,9.719467e-16,0.0,9.7194665e-18,660.5472,1,0.0,33.02736024016001
330604.7020733,9.68773e-16,0.0,9.687729e-18,661.2094,1,0.0,33.060470207330006
330936.1336728,9.648059e-16,0.0,9.6480585e-18,661.87225,1,0.0,33.09361336728001
331267.897533,9.608387e-16,0.0,9.608387e-18,662.53577,1,0.0,33.1267897533
331599.99398669996,9.568716e-16,0.0,9.568716e-18,663.2,1,0.0,33.15999939867
331932.42336759996,9.529044e-16,0.0,9.5290446e-18,663.86487,1,0.0,33.19324233676
332265.1860093,9.489374e-16,0.0,9.489373e-18,664.5304,1,0.0,33.22651860093001
332598.28224589996,9.449702e-16,0.0,9.449701e-18,665.1966,1,0.0,33.25982822459
332931.7124119,9.417965e-16,0.0,9.417964e-18,665.8634,1,0.0,33.29317124119
333265.47684210003,9.378294e-16,0.0,9.378293e-18,666.53094,1,0.0,33.32654768421001
333599.5758714,9.338622e-16,0.0,9.338622e-18,667.19916,1,0.0,33.35995758714001
333934.0098355,9.298951e-16,0.0,9.298951e-18,667.86804,1,0.0,33.39340098355
334268.7790699,9.267214e-16,0.0,9.267214e-18,668.53754,1,0.0,33.42687790699001
334603.8839109,9.227543e-16,0.0,9.227543e-18,669.20776,1,0.0,33.46038839109001
334939.32469489996,9.187871e-16,0.0,9.187871e-18,669.87866,1,0.0,33.493932469490005
335275.1017587,9.156134e-16,0.0,9.156133e-18,670.55023,1,0.0,33.527510175870006
335611.21543939994,9.116463e-16,0.0,9.1164626e-18,671.2224,1,0.0,33.56112154394
335947.6660745,9.076791e-16,0.0,9.076791e-18,671.8953,1,0.0,33.594766607450005
336284.4540017,9.045055e-16,0.0,9.0450546e-18,672.5689,1,0.0,33.62844540017
336621.5795591,9.005383e-16,0.0,9.005383e-18,673.24316,1,0.0,33.662157955910004
336959.04308539996,8.973646e-16,0.0,8.973646e-18,673.9181,1,0.0,33.69590430854
337296.8449192,8.933975e-16,0.0,8.933975e-18,674.5937,1,0.0,33.729684491920004
337634.9853998,8.902238e-16,0.0,8.902238e-18,675.26996,1,0.0,33.763498539980006
337973.4648666,8.8625666e-16,0.0,8.862566e-18,675.9469,1,0.0,33.797346486660004
338312.28365939995,8.83083e-16,0.0,8.83083e-18,676.6246,1,0.0,33.83122836594
338651.4421185,8.7911586e-16,0.0,8.791158e-18,677.30286,1,0.0,33.86514421185001
338990.9405844,8.7594213e-16,0.0,8.759421e-18,677.9819,1,0.0,33.89909405844001
339330.7793978,8.71975e-16,0.0,8.71975e-18,678.66156,1,0.0,33.933077939780006
339670.95889999997,8.688013e-16,0.0,8.688013e-18,679.3419,1,0.0,33.96709589
340011.4794326,8.656276e-16,0.0,8.6562755e-18,680.02295,1,0.0,34.00114794326001
340352.34133749997,8.6166047e-16,0.0,8.616605e-18,680.7047,1,0.0,34.03523413375
340693.54495680006,8.584868e-16,0.0,8.5848675e-18,681.3871,1,0.0,34.06935449568001
341035.09063309996,8.5531306e-16,0.0,8.55313e-18,682.0702,1,0.0,34.10350906331
341376.97870930005,8.5134593e-16,0.0,8.5134595e-18,682.75397,1,0.0,34.13769787093001
341719.2095288,8.4817226e-16,0.0,8.481722e-18,683.4384,1,0.0,34.17192095288001
342061.78343500005,8.4499853e-16,0.0,8.449985e-18,684.1236,1,0.0,34.206178343500014
