CNS5,GJ,Comp,NComp,P_,GJp,GaiaDR3,HIP,RAJ2000,DEJ2000,_tab1_11,plx,pmRA,pmDE,RV,Gmag,BPmag,RPmag,GHIPmag,G-RPHIP,Gmagr,__G-RP_r,f__G-RP_r,Jmag,Hmag,Ksmag,W1mag,W2mag,W3mag,W4mag,SimbadName
794,3204,,,0,,460421735382461696,,47.61133424415,58.43485757642,2016.0,44.46,106.41,-195.31,13.5,10.766105,11.894483,9.710145,,,10.766105,1.056186,0,8.332,7.742,7.503,7.369,7.295,7.237,7.096,CNS5  794
822,130.1,B,2,0,,461701979233050624,,49.0614661555,58.1673275859,2016.0,73.62,415.28,-318.49,20.62,10.193903,11.395733,9.102655,,,10.193903,1.089139,0,7.501,6.842,6.635,,,,,CNS5  822
820,130.1,A,2,1,,461701979229013376,15220,49.06137575975,58.16592799869,2016.0,73.66,444.53,-324.64,21.0,10.019066,11.186045,8.943984,,,10.019066,1.074066,0,7.344,6.759,6.566,,,,,CNS5  820
751,10411,,,0,,466652427262218240,,45.01251435512,62.86500045512,2016.0,50.55,122.14,-278.05,,14.360462,16.417513,13.034693,,,14.360462,1.331285,0,11.073,10.544,10.225,9.985,9.782,9.636,8.542,CNS5  751
810,10443,,,0,,492053585402171264,,48.40781852275,65.35541684254,2016.0,44.37,-86.82,172.45,-26.64,11.109747,12.196495,10.072359,,,11.109747,1.036864,0,8.728,8.207,7.967,7.807,7.694,7.61,7.336,CNS5  810
768,3194,A,2,1,,466294295706341760,14286,46.04692580019,61.70274795245,2016.0,42.49,723.24,-691.73,-2.33,6.483679,6.80835,5.980904,,,6.483679,0.499709,0,5.391,5.115,5.027,5.013,4.874,5.037,5.004,CNS5  768
769,3195,B,2,0,3194.,466291787445425408,,46.18775080144,61.73269838503,2016.0,42.56,717.93,-696.25,,11.493313,12.786031,10.357673,,,11.493313,1.127109,0,8.877,8.328,8.103,7.935,7.792,7.731,7.572,CNS5  769
841,10459,,,0,,463541427829124864,,49.87200369868,61.93375772623,2016.0,35.8,222.0,-190.0,,13.20553,14.272687,11.315443,,,13.20553,,,,,,,,,,CNS5  841
876,10479,B,2,0,10480,462185901790089856,,51.63079051778,59.14740469883,2016.0,42.8,172.48,-189.89,,13.578607,15.348054,12.304943,,,13.578607,1.26788,0,10.459,9.876,9.592,,,,,CNS5  876
877,10480,A,2,1,,462185901786308992,,51.63455427037,59.14770714072,2016.0,42.46,187.16,-191.71,,12.999865,14.507441,11.80488,,,12.999865,1.195612,0,10.194,9.622,9.347,,,,,CNS5  877
982,155.2,,,0,,474648763011926272,18324,58.77004481666,61.16571579707,2016.0,47.73,437.75,-245.53,38.81,7.593065,8.033388,6.978706,,,7.593065,0.609951,0,6.196,5.728,5.691,,,,,CNS5  982
971,10531,,,0,,474987206435652608,,58.29378718241,62.56771136911,2016.0,81.24,31.73,-269.07,,10.43589,11.742816,9.304233,,,10.43589,1.130035,0,7.782,7.278,6.997,6.855,6.686,6.658,6.552,CNS5  971
114,1010,A,2,1,,540136568911394944,1860,5.85332830829,77.18949370675,2016.0,52.3,-837.43,45.16,-64.8,10.425796,11.551885,9.372041,,,10.425796,1.054802,0,8.042,7.39,7.187,,,,,CNS5  114
116,1010,B,2,0,,540136568911394432,,5.86574408053,77.19097437529,2016.0,52.31,-836.89,55.88,,12.831436,14.42881,11.610032,,,12.831436,1.221711,0,9.934,9.358,9.11,8.857,8.572,8.287,7.819,CNS5  116
169,10092,,,0,,540024624884241792,,8.79175115379,76.46524576062,2016.0,50.57,501.51,32.76,,15.420662,18.088268,13.994974,,,15.420662,1.435086,0,11.654,11.062,10.697,10.523,10.31,10.099,8.796,CNS5  169
142,10070,,,0,,564184743637112832,,7.69938347215,77.70899709328,2016.0,76.4,-175.0,-92.0,,14.523684,17.079369,12.873442,,,14.523684,,,,,,,,,,CNS5  142
366,56.5,,,0,,560130775546153344,6379,20.49563501592,76.71014296689,2016.0,58.84,-34.77,-32.72,-22.7,6.940108,7.364677,6.344149,,,6.940108,0.593572,0,5.618,5.231,5.159,5.171,5.025,5.195,5.106,CNS5  366
62,3015,B,2,0,3014.,565169459376414592,,3.4357891998,80.66451636673,2016.0,51.98,250.13,193.83,,14.4061775,15.795958,12.930595,,,14.406178,1.490943,1,10.936,10.37,10.059,9.654,9.408,9.067,7.906,CNS5   62
61,3014,A,2,1,,565169459378433152,1092,3.41816803265,80.66661102105,2016.0,52.01,250.61,184.89,-15.59,10.218442,11.350484,9.163852,,,10.218442,1.056905,0,7.756,7.131,6.904,,,,,CNS5   61
309,10168,,,0,,565706429072383232,,16.73334799011,80.45945510635,2016.0,46.94,206.67,-25.26,,12.470033,14.238649,11.19689,,,12.470033,1.267613,0,9.35,8.773,8.523,8.312,8.114,7.96,7.791,CNS5  309
363,9053,,,0,,565471721996476160,6344,20.38609946644,80.15144470489,2016.0,41.09,280.93,-79.95,-20.82,9.157528,9.891864,8.327889,,,9.157528,0.830889,0,7.325,6.657,6.558,6.515,6.497,6.489,6.46,CNS5  363
798,1053,,,0,,547381594623756416,,47.77196003715,73.76736018462,2016.0,82.7,1825.65,-1074.93,,13.015211,14.957096,11.711619,,,13.015211,1.306852,0,9.85,9.409,9.083,8.862,8.635,8.494,8.453,CNS5  798
743,10406,,,0,,549007291282705024,,44.3392865323,76.55134902168,2016.0,54.91,690.92,-399.89,,12.248125,13.626262,11.093816,,,12.248125,1.154196,0,9.615,9.028,8.767,8.576,8.406,8.304,8.108,CNS5  743
785,122,,,0,,548172349642820352,14633,47.27224723331,76.03899710139,2016.0,47.54,194.56,-487.24,31.14,9.159814,10.008859,8.255847,,,9.159814,0.904698,0,7.129,6.477,6.311,,,,,CNS5  785
809,10442,,,0,,,,48.3583505,78.1289761,2000.0,135.6,73.9,53.8,,,,,,,,,,17.65,17.63,,15.953,13.263,12.045,8.668,CNS5  809
964,3248,,,0,,543789661932658432,,57.16553194352,73.54191251028,2016.0,62.7,400.06,-268.89,-7.96,10.398047,11.523766,9.346791,,,10.398047,1.053854,0,7.994,7.355,7.166,7.021,6.907,6.848,6.696,CNS5  964
1024,10564,,,0,,549890302202250112,,62.05780543399,74.38101267564,2016.0,62.84,672.33,-596.87,,12.050236,13.543766,10.856271,,,12.050236,1.192138,0,9.247,8.673,8.423,8.218,8.037,7.932,7.568,CNS5 1024
361,1035,,,0,,573273684709125504,,19.92451075025,84.16122554058,2016.0,69.26,-981.85,475.58,,13.098176,15.055703,11.792771,,,13.098176,1.309884,0,9.855,9.314,9.025,8.834,8.629,8.427,7.899,CNS5  361
633,3137,,,0,,576218726601829376,,37.3087289359,88.40562742805,2016.0,46.03,-125.44,418.61,,11.791905,13.166348,10.631746,,,11.791905,1.154743,0,9.065,8.552,8.329,8.19,8.011,7.907,7.958,CNS5  633
1077,10598,,,0,,571488283984760960,,65.0618034079,84.90079462652,2016.0,44.38,182.39,-213.5,,13.976534,15.70754,12.368705,,,13.976534,1.324601,0,10.353,9.765,9.459,9.268,9.073,8.858,8.692,CNS5 1077
1047,10579,,,0,,569821974111727744,,63.51645882604,82.25759093058,2016.0,61.35,252.21,-567.95,,13.526007,15.505485,12.213501,,,13.526007,1.315391,0,10.251,9.671,9.362,9.151,8.964,8.771,8.724,CNS5 1047
851,133,,,0,,567659818855055488,15638,50.35121497817,79.9685443981,2016.0,71.69,410.09,287.88,-13.52,10.243402,11.441199,9.157168,,,10.243402,1.086351,0,7.704,7.117,6.89,,,,,CNS5  851
1018,10562,,,0,,555032443207370880,,61.66178755097,79.26526646456,2016.0,74.04,277.31,-404.31,,13.37053,15.462388,12.034927,,,13.37053,1.338591,0,10.034,9.486,9.194,8.963,8.753,8.558,8.802,CNS5 1018
1117,10623,,,0,,556587015209042048,,67.75249447478,79.95979603433,2016.0,42.11,-58.88,59.3,,13.238605,14.957108,11.984832,,,13.238605,1.253596,0,10.216,9.697,9.399,9.202,8.986,8.821,8.804,CNS5 1117
1001,9139,,,0,,551050046451136256,18774,60.33794233884,76.15694657442,2016.0,61.68,332.32,-546.0,17.34,7.811384,8.428695,7.058922,,,7.811384,0.750464,0,6.146,5.595,5.455,5.445,5.32,5.432,5.386,CNS5 1001
1082,3271,,,0,,550301107233576320,,65.49943035168,75.13902554614,2016.0,51.44,541.62,-486.97,32.64,11.111915,12.364086,10.000171,,,11.111915,1.109555,0,8.545,7.978,7.758,7.612,7.464,7.405,7.332,CNS5 1082
1380,10783,,,0,,558122277038055808,,83.29890115431,82.77182612148,2016.0,40.71,2038.79,-1662.96,,,,18.49547,,,,,,15.179,14.904,14.918,13.824,13.26,12.367,9.18,CNS5 1380
1403,3351,,,0,,553593388644803968,,84.57216381545,79.51815891578,2016.0,43.2,834.16,-867.57,,15.844064,18.670471,14.399415,,,15.844064,1.444649,1,12.137,11.638,11.33,11.125,10.884,10.792,9.211,CNS5 1403
1469,10839,,,0,,553639739931666048,,88.69913089802,80.09461278492,2016.0,45.13,-150.65,-6.62,,13.514499,15.379805,12.226515,,,13.514499,1.289644,0,10.306,9.746,9.438,9.25,9.066,8.897,8.234,CNS5 1469
1342,196,,,0,,553480551264062848,25110,80.6378397862,79.23187117015,2016.0,48.11,-78.66,162.1,-11.03,4.9560766,5.207517,4.565296,,,4.956077,0.403254,0,4.416,4.201,3.911,,,,,CNS5 1342
850,10467,,,0,,,,50.292298,69.534458,2017.12,68.5,923.9,-365.3,,,,,,,,,,,,,16.553,16.086,12.725,9.089,CNS5  850
901,10493,,,0,,542896755414366720,,52.73336213328,70.68510049094,2016.0,43.84,371.53,-480.51,,12.549112,13.814568,11.118442,,,12.549112,1.194113,0,9.487,8.938,8.675,8.445,8.287,8.155,8.171,CNS5  901
915,10503,,,0,,543528253045537536,,53.96499638954,71.67302394887,2016.0,45.12,162.53,-280.07,,13.548786,15.416463,12.258293,,,13.548786,1.290181,0,10.34,9.725,9.446,9.249,9.088,8.891,8.583,CNS5  915
962,153,BC,3,0,,493650660396520064,,57.00865612227,68.67859060565,2016.0,56.02,129.53,258.16,,10.478082,10.941633,8.750771,,,10.478082,1.058246,0,7.379,6.798,6.572,,,,,CNS5  962
961,153,A,3,1,,493650660400463488,17749,57.00583468053,68.67400598097,2016.0,55.85,124.66,250.53,2.67,8.772154,9.523699,7.929006,,,8.772154,0.843038,0,6.873,6.259,6.108,5.937,5.737,5.991,5.828,CNS5  961
1012,10556,C,3,0,10558,495091536024630656,,61.48760165228,71.27553441239,2016.0,54.59,166.66,-378.69,,14.638643,,,,,14.638643,,,,,,,,,,CNS5 1012
1013,10557,B,3,0,10558,495091536028866560,,61.48838907756,71.27565344817,2016.0,54.63,172.95,-370.37,,14.214904,15.949859,12.353254,,,14.214904,1.368439,0,10.099,9.369,9.204,,,,,CNS5 1013
1014,10558,A,3,1,,495091570387568512,,61.49203273618,71.27630944103,2016.0,54.58,171.06,-379.06,,12.547983,14.195331,11.30674,,,12.547983,1.23653,0,9.527,8.891,8.691,,,,,CNS5 1014
1034,161,,,0,,493935296471302784,19422,62.39692879129,69.54006455901,2016.0,53.28,73.01,-298.68,-13.58,7.4297066,7.9122,6.783803,,,7.429707,0.644886,0,5.989,5.539,5.457,5.442,5.324,5.464,5.418,CNS5 1034
1025,10565,,,0,,493873895619008384,,62.10251464093,69.18275356507,2016.0,43.06,270.0,-73.39,,13.394921,15.224445,12.095144,,,13.394921,1.284906,0,10.263,9.735,9.398,9.185,8.997,8.819,8.663,CNS5 1025
1128,10631,A,2,1,,496663940735093632,,68.32482045951,68.77937403254,2016.0,51.79,182.51,-528.2,,14.264072,16.345648,12.932747,,,14.264072,1.335653,0,10.917,10.375,10.038,,,,,CNS5 1128
1129,10632,B,2,0,10631,496663940735093504,,68.32866442468,68.78020153642,2016.0,51.81,170.91,-534.23,,14.411797,16.541481,13.071553,,,14.411797,1.346257,0,11.048,10.432,10.114,,,,,CNS5 1129
1040,3266,,,0,,476809509515283712,,63.07602734404,64.73018080218,2016.0,82.91,492.79,-435.8,,12.211264,13.950018,10.946023,,,12.211264,1.259926,0,9.156,8.577,8.289,8.102,7.917,7.775,7.488,CNS5 1040
1123,10627,,,0,,475852728242957312,,68.07525278914,63.00145527691,2016.0,48.38,32.18,-90.58,,13.653397,15.463248,12.381457,,,13.653397,1.275598,0,10.573,10.034,9.754,9.562,9.358,9.138,8.386,CNS5 1123
1135,3295,,,0,,,21276,68.47655729338,64.63309466171,1991.25,39.37,-83.43,69.59,,,,,7.551739,0.556719,7.551739,0.556719,2,,,,,,,,CNS5 1135
1181,10664,,,0,,482210963467781504,,70.93162624537,64.80998810478,2016.0,47.87,258.17,320.67,,14.065862,16.078087,12.744355,,,14.065862,1.322493,0,10.758,10.177,9.864,9.677,9.488,9.281,8.576,CNS5 1181
1228,10697,,,0,,482089261274984064,,73.62491412219,65.07763013001,2016.0,51.01,57.67,-103.08,,12.682573,14.35166,11.432957,,,12.682573,1.242824,0,9.668,9.085,8.832,8.651,8.471,8.322,8.26,CNS5 1228
1242,10707,,,0,,,,74.7246418,64.5812786,2000.0,108.3,196.0,299.0,,,,,,,,,,17.47,17.41,,16.439,13.022,12.084,8.973,CNS5 1242
1158,10648,,,0,,497443219601002496,,69.74248541156,70.80831336157,2016.0,43.88,165.67,-1.78,,14.8839245,17.081455,13.528501,,,14.883924,1.359859,0,11.433,10.901,10.582,10.358,10.142,9.96,8.947,CNS5 1158
1404,10797,,,0,,502780725779792512,,84.85600580544,74.76739029271,2016.0,47.27,9.79,-147.26,,12.116898,13.569941,10.935041,,,12.116898,1.179625,0,9.33,8.713,8.453,8.292,8.163,8.053,7.984,CNS5 1404
1407,10800,,,0,,287949592667076864,,85.09475933269,64.28386277439,2016.0,57.31,-324.11,-105.24,,17.341131,20.414886,15.755761,,,17.341131,1.58537,1,12.802,12.13,11.747,11.383,11.078,10.677,8.518,CNS5 1407
1421,10808,,,0,,287767756635519488,,85.82901781056,64.38032097086,2016.0,40.08,48.29,-244.21,,19.345268,,16.907875,,,19.345268,2.437393,1,13.567,12.669,12.05,11.656,11.387,10.759,9.014,CNS5 1421
854,3217,,,0,,443016706832479488,15673,50.47589764939,52.33034565936,2016.0,41.86,-309.98,-264.82,-40.01,8.711076,9.26599,8.004379,,,8.711076,0.703981,0,7.118,6.595,6.452,6.449,6.424,6.458,6.395,CNS5  854
856,10469,,,0,,,,50.7578584,56.432795,2000.0,51.9,319.8,-293.8,,,,,,,,,,15.62,14.346,13.613,12.578,12.109,11.868,9.075,CNS5  856
899,10491,,,0,,445100418805396608,,52.70255404317,54.23197247897,2016.0,95.28,-151.99,-3.42,2.0,13.714347,16.137005,12.322032,,,13.714347,1.399973,0,10.173,9.595,9.284,9.031,8.826,8.638,8.307,CNS5  899
988,9138,,,0,,252151693092703872,18465,59.19980803483,53.55846753495,2016.0,44.43,309.02,-394.68,-20.83,10.120527,11.163923,9.10184,,,10.120527,1.016209,0,7.809,7.121,6.961,,,,,CNS5  988
1000,10548,,,0,,250862824946594816,,60.25893092179,51.52145493973,2016.0,39.87,367.43,-803.19,,17.11259,17.56402,16.511269,,,17.11259,0.609096,0,15.928,15.745,15.205,,,,,CNS5 1000
985,10540,B,2,0,3257.,473347456640408448,18413,59.04172249664,59.64104249339,2016.0,45.8,-291.58,175.58,,12.152006,13.536329,10.973133,,,12.152006,1.162025,0,9.219,8.66,8.5,,,,,CNS5  985
986,3257,A,2,1,,473347456640406016,18413,59.04580422636,59.64269747367,2016.0,46.04,-276.32,151.96,-15.8,6.4171324,6.711533,5.842489,,,6.417132,0.520118,0,5.229,4.91,4.8,4.708,4.389,4.821,4.741,CNS5  986
1042,165,A,2,1,,271438845026834944,,63.28928598691,50.52723219906,2016.0,50.47,-395.28,-194.95,,12.697595,14.244136,11.388166,,,12.697595,1.229447,0,9.26,8.75,8.474,8.204,8.02,7.91,7.866,CNS5 1042
1043,165,B,2,0,,271438845031711104,,63.28984474426,50.52751894158,2016.0,50.64,-394.87,-176.03,,13.245776,14.576517,11.674871,,,13.245776,1.586508,1,9.26,8.75,8.474,8.204,8.02,7.91,7.866,CNS5 1043
1151,172,,,0,,272855565763652480,21553,69.42278387138,52.89150297231,2016.0,100.95,304.13,-475.15,33.75,7.9525313,8.829921,7.031435,,,7.952531,0.921727,0,5.866,5.268,5.047,,,,,CNS5 1151
1144,10642,,,0,,272752039871123712,,69.09376950028,52.19752193028,2016.0,44.15,-88.59,31.93,,15.422434,17.871138,14.025803,,,15.422434,1.404174,0,11.859,11.304,10.963,10.705,10.509,10.328,8.126,CNS5 1144
968,10529,,,0,,,,57.768957,48.1794229,2000.0,29.0,289.2,-194.4,,,,,,,,,,16.466,15.566,14.996,14.543,13.92,12.366,8.548,CNS5  968
984,10539,,,0,,,,58.884626,47.732689,2017.34,66.4,505.8,-184.9,,,,,,,,,,,,,15.035,13.886,12.093,8.698,CNS5  984
1039,3265,,,0,,247316350194295936,,62.80539207391,49.5291585043,2016.0,46.35,113.49,-466.81,,12.260036,13.700411,11.081585,,,12.260036,1.175789,0,9.486,8.924,8.663,8.467,8.321,8.204,7.769,CNS5 1039
1074,10595,,,0,,229155579195699456,,64.97040176424,42.55204268604,2016.0,97.53,528.66,-1441.61,18.0,15.555148,18.890953,14.02791,,,15.555148,1.527238,1,11.094,10.383,9.9,9.606,9.428,9.167,8.128,CNS5 1074
1088,10604,,,0,,270387437037301248,,65.86184092702,49.57099918984,2016.0,46.56,-21.96,-213.28,-13.06,10.856359,12.06004,9.764734,,,10.856359,1.089833,0,8.329,7.72,7.512,7.341,7.27,7.205,7.092,CNS5 1088
1191,3311,,,0,,258996015538087680,,71.58398349942,48.74489866356,2016.0,51.41,1020.23,-634.67,,15.045763,17.528238,13.646408,,,15.045763,1.409005,0,11.559,11.056,10.764,10.551,10.298,10.097,8.437,CNS5 1191
1207,10685,,,0,,256020908870126208,,72.37402302618,48.47857016547,2016.0,44.29,174.4,-198.94,,12.445678,13.680373,10.780409,,,12.445678,1.238715,0,9.059,8.435,8.17,7.975,7.811,7.69,7.668,CNS5 1207
1116,10622,,,0,,,,67.7206823,46.5588121,2000.0,96.1,882.5,381.5,,,,,,,,,,,,,18.41,14.411,12.014,8.706,CNS5 1116
1239,10706,,,0,,206312915890859264,,74.57590118407,45.44632170125,2016.0,47.53,-10.95,-117.6,,13.160486,14.850754,11.915114,,,13.160486,1.246227,0,10.143,9.642,9.383,9.203,9.0,8.816,8.561,CNS5 1239
1105,3287,,,0,,471082286587088640,,66.92317175181,59.58707092066,2016.0,43.88,115.28,-194.22,,13.01673,14.702205,11.773401,,,13.01673,1.245008,0,9.975,9.431,9.147,8.974,8.793,8.669,8.215,CNS5 1105
1119,169.1,A,2,1,,470826482637310080,21088,67.80919062833,58.96797997155,2016.0,181.28,1300.36,-2046.11,,9.702565,11.347691,8.451808,,,9.702565,1.237889,0,6.622,6.012,5.717,,,,,CNS5 1119
1121,169.1,B,2,0,,470826482637310848,,67.81389197465,58.96948120514,2016.0,181.3,1334.78,-1947.64,,12.33619,12.493927,12.051627,,,12.33619,0.288524,0,,,,,,,,CNS5 1121
1139,10639,,,0,,278584536738548864,,68.80343626397,58.35129532667,2016.0,41.79,209.65,-312.4,,12.347996,13.719951,11.190027,,,12.347996,1.15359,0,9.661,9.112,8.86,8.699,8.54,8.444,8.624,CNS5 1139
1131,10634,,,0,,277483990023898240,,68.37576971147,56.59076370533,2016.0,43.18,72.77,-345.73,,16.487928,19.341955,14.983216,,,16.487928,1.504712,1,12.461,11.829,11.431,11.148,10.91,10.561,9.013,CNS5 1131
1224,10694,,,0,,477826420331704064,,73.41994024992,62.31662864916,2016.0,54.3,271.85,-238.9,,12.081607,13.597137,10.875464,,,12.081607,1.199876,0,9.226,8.673,8.418,8.248,8.084,7.955,8.035,CNS5 1224
1266,10720,,,0,,285390307554814080,,75.694806183,61.51374340212,2016.0,44.48,586.62,7.2,,12.446589,13.915,11.25195,,,12.446589,1.186256,0,9.651,9.143,8.863,8.737,8.543,8.425,7.956,CNS5 1266
1229,10698,,,0,,261069144711056384,,73.79838343503,52.87121113777,2016.0,41.97,-114.55,-802.17,,16.662527,19.861248,15.122515,,,16.662527,1.540012,1,12.569,12.053,11.691,11.463,11.183,10.895,8.62,CNS5 1229
1271,10723,B,2,0,184.,266846631637525120,,75.85667289715,53.12186356697,2016.0,72.31,1286.51,-1570.32,,15.707108,18.064842,14.125392,,,15.707108,1.581716,1,,,,,,,,CNS5 1271
1272,184,A,2,1,,266846631637524864,23518,75.85923651184,53.12163420733,2016.0,72.21,1302.12,-1537.64,65.8,9.218808,10.183291,8.241274,,,9.218808,0.974756,0,7.001,6.414,6.172,,,,,CNS5 1272
1289,10730,,,0,,,,76.7092254,52.6086954,2000.0,61.3,45.0,-203.4,,,,,,,,,,15.746,15.354,15.596,14.921,13.639,11.855,8.675,CNS5 1289
1313,10745,,,0,,281261607033049472,,78.87996511574,59.18370662144,2016.0,63.43,116.47,-1005.99,-60.0,15.289462,18.335472,13.814244,,,15.289462,1.475218,1,11.32,10.661,10.319,10.001,9.792,9.44,9.023,CNS5 1313
1341,10760,,,0,,280225450466067968,,80.54030493233,57.90065326,2016.0,44.6,-46.55,-138.67,,17.331165,20.663488,15.745908,,,17.331165,1.585258,1,12.872,12.157,11.747,11.423,11.178,10.836,9.1,CNS5 1341
1430,215,,,0,,283569928616960768,27188,86.45398752484,62.23327809624,2016.0,74.15,297.26,-786.53,-20.63,8.38387,9.244538,7.472192,,,8.38387,0.911913,0,6.353,5.654,5.495,,,,,CNS5 1430
1490,3371,A,2,1,,269067920001221888,28368,89.90737758252,58.59188291238,2016.0,74.18,9.11,-254.01,-0.15,9.412902,10.488072,8.383322,,,9.412902,1.030503,0,7.068,6.416,6.212,6.158,5.958,5.98,5.865,CNS5 1490
1491,3372,B,2,0,3371.,269066953631488384,,89.98201323958,58.56976827471,2016.0,74.22,-0.56,-252.69,,12.086062,13.815394,10.82233,,,12.086062,1.257519,0,9.028,8.458,8.178,7.996,7.811,7.685,7.468,CNS5 1491
1319,10748,,,0,,279844370905734144,,79.22394987339,56.67019026165,2016.0,69.0,140.67,-407.96,,15.017324,17.877363,13.566124,,,15.017324,1.4512,1,11.166,10.567,10.194,9.949,9.754,9.512,8.628,CNS5 1319
1412,211,A,2,1,,263916708025623680,26779,85.33475293852,53.47873143857,2016.0,81.5,2.8,-523.48,1.07,5.9909477,6.41243,5.402607,,,5.990948,0.588496,0,4.304,3.991,4.272,,,,,CNS5 1412
1413,212,B,2,0,211.,263916742385357056,26801,85.37807337011,53.48750978877,2016.0,81.5,3.87,-515.96,1.92,8.918802,9.964107,7.901367,,,8.918802,1.016437,0,6.586,5.963,5.759,5.622,5.428,5.562,5.449,CNS5 1413
1447,10821,,,0,,265201384281320448,,87.85441435896,55.18811792034,2016.0,50.72,-23.83,-225.94,,15.598609,18.346138,14.155639,,,15.598609,1.447964,0,11.738,11.084,10.759,10.532,10.338,10.078,8.694,CNS5 1447
1206,10684,,,0,,260343123440688128,,72.26910056106,51.64308826964,2016.0,54.37,-36.68,-373.27,,15.933578,18.825268,14.43369,,,15.933578,1.499887,1,11.822,11.098,10.747,10.524,10.336,9.985,8.677,CNS5 1206
1240,1074,,,0,,259731623173675904,23140,74.69517197267,50.94232725155,2016.0,47.54,502.4,-336.74,16.43,10.1602545,11.19085,9.151585,,,10.160254,1.008668,0,7.896,7.265,7.042,6.908,6.856,6.799,6.694,CNS5 1240
1241,181,,,0,,256487136159035136,23147,74.71150190902,49.84878426248,2016.0,60.22,112.26,-113.15,-34.24,9.0858555,10.016985,8.129408,,,9.085856,0.955052,0,6.925,6.241,6.104,6.037,5.939,5.966,5.853,CNS5 1241
1298,3336,A,2,1,,261243245503357056,,77.59290099995,48.84062965777,2016.0,42.88,176.02,-390.28,,11.075937,12.283819,9.949953,,,11.075937,1.100971,0,7.827,7.197,6.969,6.726,6.663,6.614,6.585,CNS5 1298
1299,3336,B,2,0,,261243245503357184,,77.59368404673,48.8404156718,2016.0,42.85,179.08,-387.41,,11.137177,12.343456,9.998633,,,11.137177,1.104001,0,7.827,7.197,6.969,6.726,6.663,6.614,6.585,CNS5 1299
1280,10728,,,0,,207033680124098048,,76.39343357194,46.79953911393,2016.0,56.84,-116.46,-180.2,,15.914624,18.635443,13.979343,,,15.914624,1.935281,1,11.272,10.599,10.201,9.962,9.748,9.55,8.601,CNS5 1280
1276,10726,,,0,,205533465225342208,,76.27525560162,44.23424149518,2016.0,74.19,95.18,-28.66,,13.026942,14.954545,11.722702,,,13.026942,1.304699,0,9.829,9.264,9.017,8.815,8.595,8.417,8.138,CNS5 1276
1318,194,AB,4,1,,,24608,79.17206465892,45.99902904754,1991.25,76.2,75.25,-426.89,,,,,-0.1165,0.573829,-0.1165,0.573829,2,,,,,,,,CNS5 1318
1323,195,A,4,0,194.,211810233512673792,,79.34999070128,45.83779586527,2016.0,74.99,88.42,-428.91,30.15,9.315714,10.405985,8.27646,,,9.315714,1.038727,0,6.777,6.2,5.946,,,,,CNS5 1323
1324,195,B,4,0,194.,211810233512673920,,79.35014604067,45.83684161391,2016.0,75.18,53.97,-416.9,,11.64075,,,,,11.64075,,,,,,,,,,CNS5 1324
1385,3352,,,0,,215412263665992448,26113,83.5357242318,51.21467270979,2016.0,40.54,-52.67,-221.48,-72.42,10.2764435,11.281516,9.282787,,,10.276444,0.994655,0,8.001,7.381,7.157,7.02,7.038,6.975,6.929,CNS5 1385
1383,10785,,,0,,215350076836032384,,83.47296485163,50.90401517223,2016.0,40.36,-154.27,-175.84,,16.64887,19.77421,15.123783,,,16.64887,1.525087,1,12.48,11.833,11.416,11.121,10.892,10.543,8.883,CNS5 1383
1402,3358,,,0,,215395053733297024,26505,84.54549851207,51.44622307831,2016.0,48.96,-549.98,107.57,-45.9,7.4859138,7.92139,6.875904,,,7.485914,0.60577,0,6.131,5.722,5.626,5.603,5.53,5.609,5.57,CNS5 1402
1410,10802,,,0,,,,85.1959026,48.5422825,2000.0,69.4,249.0,-631.5,,,,,,,,,,,,,18.73,14.988,11.878,9.115,CNS5 1410
